Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_vereda;NOM_VEREDA;Cod_barrio;NOM_BARRIO;tip_empleado;Count of documento
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;77;GAITÁN;7;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;77;GAITÁN;8;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;77;GAITÁN;9;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;77;GAITÁN;10;7
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;77;GAITÁN;99;2428
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;78;GRANADA;1;67
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;78;GRANADA;2;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;78;GRANADA;3;10
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;78;GRANADA;5;194
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;78;GRANADA;6;11
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;78;GRANADA;7;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;78;GRANADA;8;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;78;GRANADA;9;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;78;GRANADA;99;440
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;79;LA FERIA;1;50
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;79;LA FERIA;2;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;79;LA FERIA;3;5
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;79;LA FERIA;5;133
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;79;LA FERIA;6;7
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;79;LA FERIA;8;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;79;LA FERIA;9;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;79;LA FERIA;99;457
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;80;NAPOLES;1;66
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;80;NAPOLES;2;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;80;NAPOLES;3;11
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;80;NAPOLES;5;191
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;80;NAPOLES;6;9
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;80;NAPOLES;7;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;80;NAPOLES;8;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;80;NAPOLES;99;621
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;82;GIRARDOT;1;550
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;82;GIRARDOT;2;13
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;82;GIRARDOT;3;45
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;82;GIRARDOT;4;7
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;82;GIRARDOT;5;1130
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;82;GIRARDOT;6;28
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;82;GIRARDOT;7;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;82;GIRARDOT;8;24
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;82;GIRARDOT;10;7
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;82;GIRARDOT;99;3384
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;83;ZARABANDA;1;32
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;83;ZARABANDA;2;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;83;ZARABANDA;3;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;83;ZARABANDA;5;110
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;83;ZARABANDA;7;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;83;ZARABANDA;99;348
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;84;CUYANITA;1;55
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;84;CUYANITA;3;8
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;84;CUYANITA;5;168
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;84;CUYANITA;6;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;84;CUYANITA;7;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;84;CUYANITA;8;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;84;CUYANITA;9;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;84;CUYANITA;10;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;84;CUYANITA;99;480
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;1;60
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;3;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;4;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;5;132
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;6;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;8;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;10;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;99;475
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;1;250
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;2;13
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;3;21
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;4;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;5;358
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;6;24
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;8;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;10;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;99;1324
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;1;93
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;2;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;3;12
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;4;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;5;223
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;6;13
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;7;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;99;638
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;1;46
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;3;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;5;78
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;6;5
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;7;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;8;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;10;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;99;296
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;1;87
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;2;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;3;15
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;5;182
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;6;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;7;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;10;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;99;592
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARIÑO;1;152
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARIÑO;2;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARIÑO;3;20
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARIÑO;5;400
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARIÑO;6;9
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARIÑO;7;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARIÑO;8;7
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARIÑO;10;15
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARIÑO;99;1291
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;1;23
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;3;10
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;5;63
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;6;20
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;7;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;99;181
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;99;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARCÓN;1;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARCÓN;5;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARCÓN;99;18
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;119;GALÁN;99;32
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;130;CENTRO;99;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;5;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;136;SOTOMAYOR;99;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARCÍA ROVIRA;1;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARCÍA ROVIRA;3;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARCÍA ROVIRA;5;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARCÍA ROVIRA;99;20
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO LÓPEZ;99;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;99;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;154;EL PANTANO II;1;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;154;EL PANTANO II;3;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;154;EL PANTANO II;5;8
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;154;EL PANTANO II;99;33
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;193;NUEVA GRANADA;1;8
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;193;NUEVA GRANADA;3;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;193;NUEVA GRANADA;4;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;193;NUEVA GRANADA;5;13
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;193;NUEVA GRANADA;6;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;193;NUEVA GRANADA;99;43
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;232;DANGOND;1;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;232;DANGOND;5;5
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;232;DANGOND;99;21
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;240;IGSABELAR;1;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;240;IGSABELAR;5;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;240;IGSABELAR;99;11
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;278;12 DE OCTUBRE;1;136
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;278;12 DE OCTUBRE;3;19
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;278;12 DE OCTUBRE;4;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;278;12 DE OCTUBRE;5;261
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;278;12 DE OCTUBRE;6;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;278;12 DE OCTUBRE;7;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;278;12 DE OCTUBRE;8;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;278;12 DE OCTUBRE;10;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;278;12 DE OCTUBRE;99;806
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;279;DIVINO NIÑO CENTRO ;1;44
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;279;DIVINO NIÑO CENTRO ;2;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;279;DIVINO NIÑO CENTRO ;3;13
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;279;DIVINO NIÑO CENTRO ;4;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;279;DIVINO NIÑO CENTRO ;5;80
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;279;DIVINO NIÑO CENTRO ;10;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;279;DIVINO NIÑO CENTRO ;99;342
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;280;RESERVA DE LA INMACULADA;1;291
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;280;RESERVA DE LA INMACULADA;2;10
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;280;RESERVA DE LA INMACULADA;3;19
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;280;RESERVA DE LA INMACULADA;4;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;280;RESERVA DE LA INMACULADA;5;207
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;280;RESERVA DE LA INMACULADA;6;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;280;RESERVA DE LA INMACULADA;10;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;280;RESERVA DE LA INMACULADA;99;981
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;307;MILAGRO DE DIOS;1;70
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;307;MILAGRO DE DIOS;2;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;307;MILAGRO DE DIOS;3;11
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;307;MILAGRO DE DIOS;5;182
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;307;MILAGRO DE DIOS;6;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;307;MILAGRO DE DIOS;7;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;307;MILAGRO DE DIOS;99;534
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;325;MARÍA AUXILIADORA;1;10
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;325;MARÍA AUXILIADORA;3;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;325;MARÍA AUXILIADORA;5;30
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;325;MARÍA AUXILIADORA;6;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;325;MARÍA AUXILIADORA;99;80
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;333;23 DE JUNIO;1;55
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;333;23 DE JUNIO;2;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;333;23 DE JUNIO;3;9
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;333;23 DE JUNIO;5;140
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;333;23 DE JUNIO;8;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;333;23 DE JUNIO;9;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;333;23 DE JUNIO;10;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;333;23 DE JUNIO;99;387
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;345;PASEO DE LA FERIA;1;196
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;345;PASEO DE LA FERIA;2;5
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;345;PASEO DE LA FERIA;3;18
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;345;PASEO DE LA FERIA;4;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;345;PASEO DE LA FERIA;5;220
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;345;PASEO DE LA FERIA;6;8
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;345;PASEO DE LA FERIA;7;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;345;PASEO DE LA FERIA;8;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;345;PASEO DE LA FERIA;10;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;345;PASEO DE LA FERIA;99;898
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;356;BAVARIA;5;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;356;BAVARIA;99;5
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;359;GETSEMANI;99;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;365;VILLAS DE GIRARDOT;1;150
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;365;VILLAS DE GIRARDOT;2;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;365;VILLAS DE GIRARDOT;3;17
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;365;VILLAS DE GIRARDOT;5;447
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;365;VILLAS DE GIRARDOT;6;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;365;VILLAS DE GIRARDOT;8;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;365;VILLAS DE GIRARDOT;9;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;365;VILLAS DE GIRARDOT;10;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;365;VILLAS DE GIRARDOT;99;1424
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;368;URBANIZACIÓN LA INMACULADA;1;184
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;368;URBANIZACIÓN LA INMACULADA;2;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;368;URBANIZACIÓN LA INMACULADA;3;26
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;368;URBANIZACIÓN LA INMACULADA;4;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;368;URBANIZACIÓN LA INMACULADA;5;330
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;368;URBANIZACIÓN LA INMACULADA;6;8
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;368;URBANIZACIÓN LA INMACULADA;7;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;368;URBANIZACIÓN LA INMACULADA;10;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;368;URBANIZACIÓN LA INMACULADA;99;1856
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;999999;BARRIO_S4;5;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;17;RINCÓN DE LA PAZ;1;92
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;17;RINCÓN DE LA PAZ;3;10
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;17;RINCÓN DE LA PAZ;5;139
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;17;RINCÓN DE LA PAZ;6;4
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;17;RINCÓN DE LA PAZ;7;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;17;RINCÓN DE LA PAZ;10;10
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;17;RINCÓN DE LA PAZ;99;690
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;82;GIRARDOT;99;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARCÍA ROVIRA;1;7
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARCÍA ROVIRA;2;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARCÍA ROVIRA;3;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARCÍA ROVIRA;4;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARCÍA ROVIRA;5;12
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARCÍA ROVIRA;6;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARCÍA ROVIRA;99;40
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO LÓPEZ;1;351
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO LÓPEZ;2;33
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO LÓPEZ;3;30
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO LÓPEZ;4;9
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO LÓPEZ;5;652
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO LÓPEZ;6;28
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO LÓPEZ;8;17
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO LÓPEZ;10;4
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO LÓPEZ;99;2216
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;1;187
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;2;5
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;3;31
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;4;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;5;395
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;6;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;9;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;99;1403
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;74
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;3;9
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;4;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;5;133
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;6;4
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;8;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;99;437
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;825
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;2;22
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;3;94
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;4;22
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;5;1349
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;6;32
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;7;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;8;8
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;10;8
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;99;4514
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;146;LA ESMERALDA;1;31
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;146;LA ESMERALDA;2;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;146;LA ESMERALDA;3;11
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;146;LA ESMERALDA;4;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;146;LA ESMERALDA;5;64
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;146;LA ESMERALDA;6;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;146;LA ESMERALDA;7;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;146;LA ESMERALDA;8;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;146;LA ESMERALDA;99;221
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;149;PRIMERO DE MAYO;1;132
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;149;PRIMERO DE MAYO;2;12
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;149;PRIMERO DE MAYO;3;4
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;149;PRIMERO DE MAYO;4;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;149;PRIMERO DE MAYO;5;178
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;149;PRIMERO DE MAYO;6;5
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;149;PRIMERO DE MAYO;10;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;149;PRIMERO DE MAYO;99;563
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;150;VILLAS DEL ROMERO;99;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;151;LA ESTRELLA;5;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;151;LA ESTRELLA;99;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;152;QUINTA ESTRELLA;1;82
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;152;QUINTA ESTRELLA;2;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;152;QUINTA ESTRELLA;3;6
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;152;QUINTA ESTRELLA;4;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;152;QUINTA ESTRELLA;5;89
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;152;QUINTA ESTRELLA;6;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;152;QUINTA ESTRELLA;7;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;152;QUINTA ESTRELLA;8;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;152;QUINTA ESTRELLA;99;369
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;1;29
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;3;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;5;69
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;8;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;99;177
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;154;EL PANTANO II;1;63
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;154;EL PANTANO II;3;6
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;154;EL PANTANO II;5;137
