Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_vereda;NOM_VEREDA;Cod_barrio;NOM_BARRIO;rango etario;personas
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;66;SAN CRISTOBAL;2. Infancia (6 - 11 a§os);61
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;66;SAN CRISTOBAL;3. Adolescencia (12 - 18 a§os);87
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;66;SAN CRISTOBAL;4. Juventud (14 - 26 a§os);97
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;66;SAN CRISTOBAL;5. Adultez (27- 59 a§os);370
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;66;SAN CRISTOBAL;6. Persona Mayor 60 o mas;134
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICI‡N I AL V;1. Primera Infancia (0-5 a§os);645
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICI‡N I AL V;2. Infancia (6 - 11 a§os);562
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICI‡N I AL V;3. Adolescencia (12 - 18 a§os);654
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICI‡N I AL V;4. Juventud (14 - 26 a§os);750
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICI‡N I AL V;5. Adultez (27- 59 a§os);2179
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICI‡N I AL V;6. Persona Mayor 60 o mas;590
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;68;NUEVA COLOMBIA;1. Primera Infancia (0-5 a§os);44
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;68;NUEVA COLOMBIA;2. Infancia (6 - 11 a§os);46
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;68;NUEVA COLOMBIA;3. Adolescencia (12 - 18 a§os);47
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;68;NUEVA COLOMBIA;4. Juventud (14 - 26 a§os);68
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;68;NUEVA COLOMBIA;5. Adultez (27- 59 a§os);166
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;68;NUEVA COLOMBIA;6. Persona Mayor 60 o mas;33
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;1. Primera Infancia (0-5 a§os);271
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;2. Infancia (6 - 11 a§os);230
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;3. Adolescencia (12 - 18 a§os);282
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;4. Juventud (14 - 26 a§os);292
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;5. Adultez (27- 59 a§os);912
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;6. Persona Mayor 60 o mas;186
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;70;OLITAS;1. Primera Infancia (0-5 a§os);38
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;70;OLITAS;2. Infancia (6 - 11 a§os);27
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;70;OLITAS;3. Adolescencia (12 - 18 a§os);44
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;70;OLITAS;4. Juventud (14 - 26 a§os);46
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;70;OLITAS;5. Adultez (27- 59 a§os);153
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;70;OLITAS;6. Persona Mayor 60 o mas;53
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;1. Primera Infancia (0-5 a§os);166
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;2. Infancia (6 - 11 a§os);127
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;3. Adolescencia (12 - 18 a§os);155
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;4. Juventud (14 - 26 a§os);198
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;5. Adultez (27- 59 a§os);516
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;6. Persona Mayor 60 o mas;141
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;1. Primera Infancia (0-5 a§os);356
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;2. Infancia (6 - 11 a§os);342
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;3. Adolescencia (12 - 18 a§os);438
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;4. Juventud (14 - 26 a§os);536
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;5. Adultez (27- 59 a§os);1572
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;6. Persona Mayor 60 o mas;427
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;1. Primera Infancia (0-5 a§os);8
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;2. Infancia (6 - 11 a§os);20
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;3. Adolescencia (12 - 18 a§os);18
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;4. Juventud (14 - 26 a§os);19
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;5. Adultez (27- 59 a§os);64
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;6. Persona Mayor 60 o mas;18
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;5. Adultez (27- 59 a§os);4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;6. Persona Mayor 60 o mas;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;5. Adultez (27- 59 a§os);5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;4. Juventud (14 - 26 a§os);1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;5. Adultez (27- 59 a§os);1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;1. Primera Infancia (0-5 a§os);16
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;2. Infancia (6 - 11 a§os);10
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;3. Adolescencia (12 - 18 a§os);18
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;4. Juventud (14 - 26 a§os);31
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;5. Adultez (27- 59 a§os);89
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;6. Persona Mayor 60 o mas;28
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;1. Primera Infancia (0-5 a§os);1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;2. Infancia (6 - 11 a§os);1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;3. Adolescencia (12 - 18 a§os);1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;5. Adultez (27- 59 a§os);4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;6. Persona Mayor 60 o mas;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;1. Primera Infancia (0-5 a§os);6
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;2. Infancia (6 - 11 a§os);5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;3. Adolescencia (12 - 18 a§os);4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;4. Juventud (14 - 26 a§os);4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;5. Adultez (27- 59 a§os);11
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;5. Adultez (27- 59 a§os);1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;6. Persona Mayor 60 o mas;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;2. Infancia (6 - 11 a§os);2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;3. Adolescencia (12 - 18 a§os);1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;5. Adultez (27- 59 a§os);1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;1. Primera Infancia (0-5 a§os);2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;3. Adolescencia (12 - 18 a§os);1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;4. Juventud (14 - 26 a§os);4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;5. Adultez (27- 59 a§os);2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;6. Persona Mayor 60 o mas;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;179;COLOMBIA;5. Adultez (27- 59 a§os);3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;1. Primera Infancia (0-5 a§os);1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;2. Infancia (6 - 11 a§os);2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;3. Adolescencia (12 - 18 a§os);1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;5. Adultez (27- 59 a§os);6
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;6. Persona Mayor 60 o mas;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;1. Primera Infancia (0-5 a§os);4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;2. Infancia (6 - 11 a§os);7
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;3. Adolescencia (12 - 18 a§os);13
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;4. Juventud (14 - 26 a§os);12
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;5. Adultez (27- 59 a§os);26
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;6. Persona Mayor 60 o mas;18
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;1. Primera Infancia (0-5 a§os);38
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;2. Infancia (6 - 11 a§os);41
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;3. Adolescencia (12 - 18 a§os);54
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;4. Juventud (14 - 26 a§os);41
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;5. Adultez (27- 59 a§os);207
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;6. Persona Mayor 60 o mas;40
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;21;MIRADOR DE LA UIS;1. Primera Infancia (0-5 a§os);1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;21;MIRADOR DE LA UIS;4. Juventud (14 - 26 a§os);1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;1. Primera Infancia (0-5 a§os);3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;2. Infancia (6 - 11 a§os);3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;3. Adolescencia (12 - 18 a§os);2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;4. Juventud (14 - 26 a§os);3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;5. Adultez (27- 59 a§os);14
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;6. Persona Mayor 60 o mas;4
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;1. Primera Infancia (0-5 a§os);56
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;2. Infancia (6 - 11 a§os);40
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;3. Adolescencia (12 - 18 a§os);56
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;4. Juventud (14 - 26 a§os);88
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;5. Adultez (27- 59 a§os);237
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;6. Persona Mayor 60 o mas;109
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;1. Primera Infancia (0-5 a§os);173
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;2. Infancia (6 - 11 a§os);171
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;3. Adolescencia (12 - 18 a§os);221
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;4. Juventud (14 - 26 a§os);258
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;5. Adultez (27- 59 a§os);945
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;6. Persona Mayor 60 o mas;336
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;1. Primera Infancia (0-5 a§os);81
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;2. Infancia (6 - 11 a§os);74
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;3. Adolescencia (12 - 18 a§os);94
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;4. Juventud (14 - 26 a§os);112
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;5. Adultez (27- 59 a§os);422
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;6. Persona Mayor 60 o mas;149
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;1. Primera Infancia (0-5 a§os);345
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;2. Infancia (6 - 11 a§os);321
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;3. Adolescencia (12 - 18 a§os);479
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;4. Juventud (14 - 26 a§os);634
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;5. Adultez (27- 59 a§os);2079
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;6. Persona Mayor 60 o mas;793
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;1. Primera Infancia (0-5 a§os);48
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;2. Infancia (6 - 11 a§os);64
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;3. Adolescencia (12 - 18 a§os);75
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;4. Juventud (14 - 26 a§os);94
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;5. Adultez (27- 59 a§os);337
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;6. Persona Mayor 60 o mas;110
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;97;MUTUALIDAD;1. Primera Infancia (0-5 a§os);74
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;97;MUTUALIDAD;2. Infancia (6 - 11 a§os);84
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;97;MUTUALIDAD;3. Adolescencia (12 - 18 a§os);121
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;97;MUTUALIDAD;4. Juventud (14 - 26 a§os);166
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;97;MUTUALIDAD;5. Adultez (27- 59 a§os);579
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;97;MUTUALIDAD;6. Persona Mayor 60 o mas;228
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;1. Primera Infancia (0-5 a§os);144
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;2. Infancia (6 - 11 a§os);139
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;3. Adolescencia (12 - 18 a§os);173
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;4. Juventud (14 - 26 a§os);241
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;5. Adultez (27- 59 a§os);900
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;6. Persona Mayor 60 o mas;458
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;1. Primera Infancia (0-5 a§os);18
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;2. Infancia (6 - 11 a§os);13
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;3. Adolescencia (12 - 18 a§os);18
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;4. Juventud (14 - 26 a§os);40
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;5. Adultez (27- 59 a§os);94
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;6. Persona Mayor 60 o mas;42
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;100;SAN ALONSO;1. Primera Infancia (0-5 a§os);2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;100;SAN ALONSO;2. Infancia (6 - 11 a§os);1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;100;SAN ALONSO;3. Adolescencia (12 - 18 a§os);1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;100;SAN ALONSO;4. Juventud (14 - 26 a§os);1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;100;SAN ALONSO;5. Adultez (27- 59 a§os);6
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;100;SAN ALONSO;6. Persona Mayor 60 o mas;2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;1. Primera Infancia (0-5 a§os);9
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;2. Infancia (6 - 11 a§os);10
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;3. Adolescencia (12 - 18 a§os);10
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;4. Juventud (14 - 26 a§os);26
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;5. Adultez (27- 59 a§os);54
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;6. Persona Mayor 60 o mas;21
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;1. Primera Infancia (0-5 a§os);20
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;2. Infancia (6 - 11 a§os);14
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;3. Adolescencia (12 - 18 a§os);14
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;4. Juventud (14 - 26 a§os);27
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;5. Adultez (27- 59 a§os);67
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;6. Persona Mayor 60 o mas;10
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;130;CENTRO;4. Juventud (14 - 26 a§os);1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;130;CENTRO;5. Adultez (27- 59 a§os);3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;2. Infancia (6 - 11 a§os);1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;3. Adolescencia (12 - 18 a§os);2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;5. Adultez (27- 59 a§os);1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;6. Persona Mayor 60 o mas;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;1. Primera Infancia (0-5 a§os);2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;2. Infancia (6 - 11 a§os);3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;3. Adolescencia (12 - 18 a§os);3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;4. Juventud (14 - 26 a§os);9
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;5. Adultez (27- 59 a§os);19
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;6. Persona Mayor 60 o mas;15
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;218;SAN EXPEDITO;1. Primera Infancia (0-5 a§os);2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;218;SAN EXPEDITO;4. Juventud (14 - 26 a§os);2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;218;SAN EXPEDITO;6. Persona Mayor 60 o mas;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;305;SAN VALENT÷N;5. Adultez (27- 59 a§os);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;1. Primera Infancia (0-5 a§os);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;5. Adultez (27- 59 a§os);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;3;COLORADOS;2. Infancia (6 - 11 a§os);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;3;COLORADOS;5. Adultez (27- 59 a§os);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;11;DIVINO NI•O NORTE;1. Primera Infancia (0-5 a§os);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;11;DIVINO NI•O NORTE;2. Infancia (6 - 11 a§os);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;11;DIVINO NI•O NORTE;4. Juventud (14 - 26 a§os);2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;11;DIVINO NI•O NORTE;5. Adultez (27- 59 a§os);2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;14;CAFê MADRID;1. Primera Infancia (0-5 a§os);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;14;CAFê MADRID;4. Juventud (14 - 26 a§os);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;16;GALLINERAL;1. Primera Infancia (0-5 a§os);62
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;16;GALLINERAL;2. Infancia (6 - 11 a§os);57
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;16;GALLINERAL;3. Adolescencia (12 - 18 a§os);50
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;16;GALLINERAL;4. Juventud (14 - 26 a§os);72
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;16;GALLINERAL;5. Adultez (27- 59 a§os);178
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;16;GALLINERAL;6. Persona Mayor 60 o mas;29
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;1. Primera Infancia (0-5 a§os);69
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;2. Infancia (6 - 11 a§os);47
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;3. Adolescencia (12 - 18 a§os);59
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;4. Juventud (14 - 26 a§os);52
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;5. Adultez (27- 59 a§os);139
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;6. Persona Mayor 60 o mas;25
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;20;CARLOS PIZARRO;1. Primera Infancia (0-5 a§os);20
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;20;CARLOS PIZARRO;2. Infancia (6 - 11 a§os);20
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;20;CARLOS PIZARRO;3. Adolescencia (12 - 18 a§os);12
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;20;CARLOS PIZARRO;4. Juventud (14 - 26 a§os);21
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;20;CARLOS PIZARRO;5. Adultez (27- 59 a§os);53
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;20;CARLOS PIZARRO;6. Persona Mayor 60 o mas;11
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALµN;1. Primera Infancia (0-5 a§os);242
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALµN;2. Infancia (6 - 11 a§os);207
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALµN;3. Adolescencia (12 - 18 a§os);201
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALµN;4. Juventud (14 - 26 a§os);222
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALµN;5. Adultez (27- 59 a§os);663
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALµN;6. Persona Mayor 60 o mas;136
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;35;MINUTO DE DIOS;4. Juventud (14 - 26 a§os);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;46;JOSE MAR÷A C‡RDOBA;4. Juventud (14 - 26 a§os);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;73;CINAL I II Y III;1. Primera Infancia (0-5 a§os);70
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;73;CINAL I II Y III;2. Infancia (6 - 11 a§os);43
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;73;CINAL I II Y III;3. Adolescencia (12 - 18 a§os);66
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;73;CINAL I II Y III;4. Juventud (14 - 26 a§os);79
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;73;CINAL I II Y III;5. Adultez (27- 59 a§os);223
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;73;CINAL I II Y III;6. Persona Mayor 60 o mas;61
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;1. Primera Infancia (0-5 a§os);2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;2. Infancia (6 - 11 a§os);3
