Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_vereda;NOM_VEREDA;Cod_barrio;NOM_BARRIO;rango etario;personas
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;5. Adultez (27- 59 años);4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;6. Persona Mayor 60 o mas;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;1. Primera Infancia (0-5 años);6
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;2. Infancia (6 - 11 años);5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;3. Adolescencia (12 - 18 años);4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;4. Juventud (14 - 26 años);4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;5. Adultez (27- 59 años);11
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;5. Adultez (27- 59 años);1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;6. Persona Mayor 60 o mas;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;2. Infancia (6 - 11 años);2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;3. Adolescencia (12 - 18 años);1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;5. Adultez (27- 59 años);1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;1. Primera Infancia (0-5 años);2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;3. Adolescencia (12 - 18 años);1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;4. Juventud (14 - 26 años);4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;5. Adultez (27- 59 años);2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;6. Persona Mayor 60 o mas;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;179;COLOMBIA;5. Adultez (27- 59 años);3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;1. Primera Infancia (0-5 años);1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;2. Infancia (6 - 11 años);2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;3. Adolescencia (12 - 18 años);1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;5. Adultez (27- 59 años);6
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;6. Persona Mayor 60 o mas;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;1. Primera Infancia (0-5 años);4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;2. Infancia (6 - 11 años);7
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;3. Adolescencia (12 - 18 años);13
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;4. Juventud (14 - 26 años);12
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;5. Adultez (27- 59 años);26
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;6. Persona Mayor 60 o mas;18
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;1. Primera Infancia (0-5 años);38
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;2. Infancia (6 - 11 años);41
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;3. Adolescencia (12 - 18 años);54
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;4. Juventud (14 - 26 años);41
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;5. Adultez (27- 59 años);207
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;6. Persona Mayor 60 o mas;40
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;21;MIRADOR DE LA UIS;1. Primera Infancia (0-5 años);1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;21;MIRADOR DE LA UIS;4. Juventud (14 - 26 años);1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;1. Primera Infancia (0-5 años);3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;2. Infancia (6 - 11 años);3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;3. Adolescencia (12 - 18 años);2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;4. Juventud (14 - 26 años);3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;5. Adultez (27- 59 años);14
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;6. Persona Mayor 60 o mas;4
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;1. Primera Infancia (0-5 años);56
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;2. Infancia (6 - 11 años);40
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;3. Adolescencia (12 - 18 años);56
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;4. Juventud (14 - 26 años);88
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;5. Adultez (27- 59 años);237
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;6. Persona Mayor 60 o mas;109
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;1. Primera Infancia (0-5 años);173
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;2. Infancia (6 - 11 años);171
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;3. Adolescencia (12 - 18 años);221
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;4. Juventud (14 - 26 años);258
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;5. Adultez (27- 59 años);945
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;6. Persona Mayor 60 o mas;336
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;1. Primera Infancia (0-5 años);81
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;2. Infancia (6 - 11 años);74
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;3. Adolescencia (12 - 18 años);94
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;4. Juventud (14 - 26 años);112
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;5. Adultez (27- 59 años);422
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;6. Persona Mayor 60 o mas;149
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;1. Primera Infancia (0-5 años);345
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;2. Infancia (6 - 11 años);321
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;3. Adolescencia (12 - 18 años);479
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;4. Juventud (14 - 26 años);634
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;5. Adultez (27- 59 años);2079
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;6. Persona Mayor 60 o mas;793
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;1. Primera Infancia (0-5 años);48
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;2. Infancia (6 - 11 años);64
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;3. Adolescencia (12 - 18 años);75
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;4. Juventud (14 - 26 años);94
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;5. Adultez (27- 59 años);337
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;6. Persona Mayor 60 o mas;110
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;97;MUTUALIDAD;1. Primera Infancia (0-5 años);74
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;97;MUTUALIDAD;2. Infancia (6 - 11 años);84
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;97;MUTUALIDAD;3. Adolescencia (12 - 18 años);121
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;97;MUTUALIDAD;4. Juventud (14 - 26 años);166
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;97;MUTUALIDAD;5. Adultez (27- 59 años);579
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;97;MUTUALIDAD;6. Persona Mayor 60 o mas;228
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;1. Primera Infancia (0-5 años);144
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;2. Infancia (6 - 11 años);139
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;3. Adolescencia (12 - 18 años);173
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;4. Juventud (14 - 26 años);241
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;5. Adultez (27- 59 años);900
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;6. Persona Mayor 60 o mas;458
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARCÓN;1. Primera Infancia (0-5 años);18
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARCÓN;2. Infancia (6 - 11 años);13
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARCÓN;3. Adolescencia (12 - 18 años);18
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARCÓN;4. Juventud (14 - 26 años);40
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARCÓN;5. Adultez (27- 59 años);94
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARCÓN;6. Persona Mayor 60 o mas;42
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;100;SAN ALONSO;1. Primera Infancia (0-5 años);2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;100;SAN ALONSO;2. Infancia (6 - 11 años);1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;100;SAN ALONSO;3. Adolescencia (12 - 18 años);1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;100;SAN ALONSO;4. Juventud (14 - 26 años);1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;100;SAN ALONSO;5. Adultez (27- 59 años);6
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;100;SAN ALONSO;6. Persona Mayor 60 o mas;2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;1. Primera Infancia (0-5 años);9
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;2. Infancia (6 - 11 años);10
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;3. Adolescencia (12 - 18 años);10
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;4. Juventud (14 - 26 años);26
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;5. Adultez (27- 59 años);54
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;6. Persona Mayor 60 o mas;21
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;1. Primera Infancia (0-5 años);20
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;2. Infancia (6 - 11 años);14
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;3. Adolescencia (12 - 18 años);14
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;4. Juventud (14 - 26 años);27
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;5. Adultez (27- 59 años);67
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;6. Persona Mayor 60 o mas;10
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;130;CENTRO;4. Juventud (14 - 26 años);1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;130;CENTRO;5. Adultez (27- 59 años);3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;2. Infancia (6 - 11 años);1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;3. Adolescencia (12 - 18 años);2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;5. Adultez (27- 59 años);1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;6. Persona Mayor 60 o mas;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;1. Primera Infancia (0-5 años);2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;2. Infancia (6 - 11 años);3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;3. Adolescencia (12 - 18 años);3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;4. Juventud (14 - 26 años);9
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;5. Adultez (27- 59 años);19
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;6. Persona Mayor 60 o mas;15
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;218;SAN EXPEDITO;1. Primera Infancia (0-5 años);2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;218;SAN EXPEDITO;4. Juventud (14 - 26 años);2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;218;SAN EXPEDITO;6. Persona Mayor 60 o mas;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;305;SAN VALENTÍN;5. Adultez (27- 59 años);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;1. Primera Infancia (0-5 años);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;5. Adultez (27- 59 años);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;3;COLORADOS;2. Infancia (6 - 11 años);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;3;COLORADOS;5. Adultez (27- 59 años);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;11;DIVINO NIÑO NORTE;1. Primera Infancia (0-5 años);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;11;DIVINO NIÑO NORTE;2. Infancia (6 - 11 años);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;11;DIVINO NIÑO NORTE;4. Juventud (14 - 26 años);2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;11;DIVINO NIÑO NORTE;5. Adultez (27- 59 años);2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;14;CAFÉ MADRID;1. Primera Infancia (0-5 años);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;14;CAFÉ MADRID;4. Juventud (14 - 26 años);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;16;GALLINERAL;1. Primera Infancia (0-5 años);62
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;16;GALLINERAL;2. Infancia (6 - 11 años);57
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;16;GALLINERAL;3. Adolescencia (12 - 18 años);50
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;16;GALLINERAL;4. Juventud (14 - 26 años);72
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;16;GALLINERAL;5. Adultez (27- 59 años);178
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;16;GALLINERAL;6. Persona Mayor 60 o mas;29
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;1. Primera Infancia (0-5 años);69
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;2. Infancia (6 - 11 años);47
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;3. Adolescencia (12 - 18 años);59
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;4. Juventud (14 - 26 años);52
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;5. Adultez (27- 59 años);139
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;6. Persona Mayor 60 o mas;25
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;20;CARLOS PIZARRO;1. Primera Infancia (0-5 años);20
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;20;CARLOS PIZARRO;2. Infancia (6 - 11 años);20
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;20;CARLOS PIZARRO;3. Adolescencia (12 - 18 años);12
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;20;CARLOS PIZARRO;4. Juventud (14 - 26 años);21
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;20;CARLOS PIZARRO;5. Adultez (27- 59 años);53
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;20;CARLOS PIZARRO;6. Persona Mayor 60 o mas;11
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALÁN;1. Primera Infancia (0-5 años);242
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALÁN;2. Infancia (6 - 11 años);207
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALÁN;3. Adolescencia (12 - 18 años);201
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALÁN;4. Juventud (14 - 26 años);222
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALÁN;5. Adultez (27- 59 años);663
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALÁN;6. Persona Mayor 60 o mas;136
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;35;MINUTO DE DIOS;4. Juventud (14 - 26 años);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;46;JOSE MARÍA CÓRDOBA;4. Juventud (14 - 26 años);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;73;CINAL I II Y III;1. Primera Infancia (0-5 años);70
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;73;CINAL I II Y III;2. Infancia (6 - 11 años);43
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;73;CINAL I II Y III;3. Adolescencia (12 - 18 años);66
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;73;CINAL I II Y III;4. Juventud (14 - 26 años);79
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;73;CINAL I II Y III;5. Adultez (27- 59 años);223
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;73;CINAL I II Y III;6. Persona Mayor 60 o mas;61
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;1. Primera Infancia (0-5 años);2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;2. Infancia (6 - 11 años);3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;3. Adolescencia (12 - 18 años);2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;4. Juventud (14 - 26 años);2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;5. Adultez (27- 59 años);14
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;6. Persona Mayor 60 o mas;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;3. Adolescencia (12 - 18 años);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;4. Juventud (14 - 26 años);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;5. Adultez (27- 59 años);1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;6. Persona Mayor 60 o mas;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;77;GAITÁN;1. Primera Infancia (0-5 años);322
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;77;GAITÁN;2. Infancia (6 - 11 años);277
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;77;GAITÁN;3. Adolescencia (12 - 18 años);372
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;77;GAITÁN;4. Juventud (14 - 26 años);460
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;77;GAITÁN;5. Adultez (27- 59 años);1666
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;77;GAITÁN;6. Persona Mayor 60 o mas;628
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;78;GRANADA;1. Primera Infancia (0-5 años);58
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;78;GRANADA;2. Infancia (6 - 11 años);55
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;78;GRANADA;3. Adolescencia (12 - 18 años);66
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;78;GRANADA;4. Juventud (14 - 26 años);78
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;78;GRANADA;5. Adultez (27- 59 años);332
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;78;GRANADA;6. Persona Mayor 60 o mas;138
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;79;LA FERIA;1. Primera Infancia (0-5 años);73
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;79;LA FERIA;2. Infancia (6 - 11 años);56
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;79;LA FERIA;3. Adolescencia (12 - 18 años);72
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;79;LA FERIA;4. Juventud (14 - 26 años);100
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;79;LA FERIA;5. Adultez (27- 59 años);277
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;79;LA FERIA;6. Persona Mayor 60 o mas;80
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;80;NAPOLES;1. Primera Infancia (0-5 años);81
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;80;NAPOLES;2. Infancia (6 - 11 años);73
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;80;NAPOLES;3. Adolescencia (12 - 18 años);118
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;80;NAPOLES;4. Juventud (14 - 26 años);121
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;80;NAPOLES;5. Adultez (27- 59 años);399
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;80;NAPOLES;6. Persona Mayor 60 o mas;111
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;82;GIRARDOT;1. Primera Infancia (0-5 años);478
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;82;GIRARDOT;2. Infancia (6 - 11 años);410
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;82;GIRARDOT;3. Adolescencia (12 - 18 años);545
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;82;GIRARDOT;4. Juventud (14 - 26 años);681
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;82;GIRARDOT;5. Adultez (27- 59 años);2285
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;82;GIRARDOT;6. Persona Mayor 60 o mas;791
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;83;ZARABANDA;1. Primera Infancia (0-5 años);65
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;83;ZARABANDA;2. Infancia (6 - 11 años);64
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;83;ZARABANDA;3. Adolescencia (12 - 18 años);54
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;83;ZARABANDA;4. Juventud (14 - 26 años);64
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;83;ZARABANDA;5. Adultez (27- 59 años);215
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;83;ZARABANDA;6. Persona Mayor 60 o mas;35
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;84;CUYANITA;1. Primera Infancia (0-5 años);102
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;84;CUYANITA;2. Infancia (6 - 11 años);76
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;84;CUYANITA;3. Adolescencia (12 - 18 años);116
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;84;CUYANITA;4. Juventud (14 - 26 años);95
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;84;CUYANITA;5. Adultez (27- 59 años);287
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;84;CUYANITA;6. Persona Mayor 60 o mas;48
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;1. Primera Infancia (0-5 años);75
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;2. Infancia (6 - 11 años);67
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;3. Adolescencia (12 - 18 años);72
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;4. Juventud (14 - 26 años);121
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;5. Adultez (27- 59 años);283
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;6. Persona Mayor 60 o mas;59
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;1. Primera Infancia (0-5 años);128
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;2. Infancia (6 - 11 años);133
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;3. Adolescencia (12 - 18 años);192
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;4. Juventud (14 - 26 años);240
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;5. Adultez (27- 59 años);907
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;6. Persona Mayor 60 o mas;399
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;1. Primera Infancia (0-5 años);79
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;2. Infancia (6 - 11 años);92
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;3. Adolescencia (12 - 18 años);99
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;4. Juventud (14 - 26 años);110
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;5. Adultez (27- 59 años);450
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;6. Persona Mayor 60 o mas;155
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;1. Primera Infancia (0-5 años);53
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;2. Infancia (6 - 11 años);45
